Postcode,Electoral division,Per cent postcode in electorate,DivisionID2016,StateAB2016,CandidateID2016,GivenNm2016,Surname2016,PartyNm2016,PartyAb2016,DivisionID2010,StateAb2010,CandidateID2010,GivenNm2010,Surname2010,PartyNm2010,PartyAb2010,DivisionID2013,StateAb2013,CandidateID2013,GivenNm2013,Surname2013,PartyNm2013,PartyAb2013
5089,Sturt,100,190,SA,29562,Christopher,PYNE,Liberal,LP,190,SA,20834,Christopher,PYNE,Liberal,LP,190,SA,23647,Christopher,PYNE,Liberal,LP
5090,Makin,45.5,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5090,Sturt,54.5,190,SA,29562,Christopher,PYNE,Liberal,LP,190,SA,20834,Christopher,PYNE,Liberal,LP,190,SA,23647,Christopher,PYNE,Liberal,LP
5091,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5092,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5093,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5094,Makin,73.4,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5094,Port Adelaide,26.6,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5095,Makin,88,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5095,Port Adelaide,12,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5096,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5097,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5098,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5106,Port Adelaide,100,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5107,Port Adelaide,100,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5108,Port Adelaide,65.6,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5108,Wakefield,34.4,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5109,Makin,70.5,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5109,Wakefield,29.5,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5110,Port Adelaide,88.6,189,SA,29130,Mark,BUTLER,Australian Labor Party,ALP,189,SA,21003,Mark,BUTLER,Australian Labor Party,ALP,189,SA,24121,Mark,BUTLER,Australian Labor Party,ALP
5110,Wakefield,11.4,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5111,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5112,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5113,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5114,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5115,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5116,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5117,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5118,Barker,3,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5118,Wakefield,97,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5120,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5121,Wakefield,100,191,SA,29101,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,21047,Nick,CHAMPION,Australian Labor Party,ALP,191,SA,24198,Nick,CHAMPION,Australian Labor Party,ALP
5125,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5126,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5127,Makin,100,187,SA,29058,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,20945,Tony,ZAPPIA,Australian Labor Party,ALP,187,SA,24108,Tony,ZAPPIA,Australian Labor Party,ALP
5131,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5132,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5133,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5134,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5136,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5137,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5138,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5139,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5140,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5141,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5142,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5144,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5150,Boothby,100,182,SA,29550,Nicolle,FLINT,Liberal,LP,182,SA,20884,Andrew,SOUTHCOTT,Liberal,LP,182,SA,23820,Andrew,SOUTHCOTT,Liberal,LP
5151,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5152,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5153,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5154,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5155,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5156,Boothby,23.7,182,SA,29550,Nicolle,FLINT,Liberal,LP,182,SA,20884,Andrew,SOUTHCOTT,Liberal,LP,182,SA,23820,Andrew,SOUTHCOTT,Liberal,LP
5156,Mayo,76.3,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5157,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5158,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5159,Boothby,28.4,182,SA,29550,Nicolle,FLINT,Liberal,LP,182,SA,20884,Andrew,SOUTHCOTT,Liberal,LP,182,SA,23820,Andrew,SOUTHCOTT,Liberal,LP
5159,Kingston,21.8,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5159,Mayo,49.8,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5161,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5162,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5163,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5164,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5165,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5166,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5167,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5168,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5169,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5170,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5171,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5172,Kingston,80.2,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5172,Mayo,19.8,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5173,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5174,Kingston,100,186,SA,29576,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,20967,Amanda,RISHWORTH,Australian Labor Party,ALP,186,SA,24116,Amanda,RISHWORTH,Australian Labor Party,ALP
5201,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5202,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5203,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5204,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5210,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5211,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5212,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5213,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5214,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5220,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5221,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5222,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5223,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5231,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5232,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5233,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5234,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5235,Barker,19.2,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5235,Mayo,80.8,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5236,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5237,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5238,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5240,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5241,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5242,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5243,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5244,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5245,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5250,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5251,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5252,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5253,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5254,Barker,94.5,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5254,Mayo,5.5,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5255,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5256,Mayo,100,188,SA,29142,Rebekha,SHARKIE,Nick Xenophon Team,XEN,188,SA,20816,Jamie,BRIGGS,Liberal,LP,188,SA,23672,Jamie,BRIGGS,Liberal,LP
5259,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5260,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5261,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5262,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5263,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5264,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5265,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5266,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5267,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5268,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5269,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5270,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5271,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5272,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5273,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5275,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5276,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5277,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5278,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5279,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5280,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5290,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5291,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5301,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5302,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
5303,Barker,100,180,SA,29568,Tony,PASIN,Liberal,LP,180,SA,20829,Patrick,SECKER,Liberal,LP,180,SA,23648,Tony,PASIN,Liberal,LP
