"","Postcode","Electoral division","Per cent","DivisionID","StateAb","CandidateID","GivenNm","Surname","PartyNm","PartyAb"
"1441","3764","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1442","3765","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1443","3766","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1444","3767","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1445","3770","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1446","3775","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1447","3777","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1448","3778","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1449","3779","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1450","3781","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1451","3782","Casey",3.5,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1452","3782","La Trobe",96.5,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1453","3783","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1454","3786","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1455","3787","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1456","3788","Casey",49.8,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1457","3788","La Trobe",50.2,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1458","3789","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1459","3791","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1460","3792","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1461","3793","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1462","3795","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1463","3796","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"1464","3797","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1465","3799","McEwen",100,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"1466","3800","Chisholm",100,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"1467","3802","Holt",100,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1468","3803","Holt",100,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1469","3804","Holt",66,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1470","3804","La Trobe",34,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1471","3805","Holt",79.5,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1472","3805","La Trobe",20.5,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1473","3806","Holt",11.5,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1474","3806","La Trobe",88.5,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1475","3807","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1476","3808","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1477","3809","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1478","3810","La Trobe",6.7,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1479","3810","McMillan",93.3,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1480","3812","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1481","3813","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1482","3814","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1483","3815","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1484","3816","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1485","3818","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1486","3820","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1487","3821","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1488","3822","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1489","3823","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1490","3824","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1491","3825","Gippsland",0.8,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1492","3825","McMillan",99.2,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1493","3831","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1494","3833","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1495","3835","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1496","3840","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1497","3842","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1498","3844","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1499","3847","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1500","3850","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1501","3851","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1502","3852","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1503","3854","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1504","3856","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1505","3857","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1506","3858","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1507","3859","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1508","3860","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1509","3862","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1510","3864","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1511","3865","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1512","3869","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1513","3870","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1514","3871","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1515","3873","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1516","3874","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1517","3875","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1518","3878","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1519","3880","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1520","3882","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1521","3885","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1522","3886","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1523","3887","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1524","3888","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1525","3889","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1526","3890","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1527","3891","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1528","3892","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1529","3893","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1530","3895","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1531","3896","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1532","3898","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1533","3900","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1534","3902","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1535","3903","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1536","3904","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1537","3909","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1538","3910","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1539","3911","Dunkley",37.6,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1540","3911","Flinders",62.4,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1541","3912","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1542","3913","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1543","3915","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1544","3916","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1545","3918","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1546","3919","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1547","3920","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1548","3921","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1549","3922","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1550","3923","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1551","3925","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1552","3926","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1553","3927","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1554","3928","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1555","3929","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1556","3930","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1557","3931","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1558","3933","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1559","3934","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1560","3936","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1561","3937","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1562","3938","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1563","3939","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1564","3940","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1565","3941","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1566","3942","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1567","3943","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1568","3944","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1569","3945","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1570","3946","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1571","3950","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1572","3951","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1573","3953","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1574","3954","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1575","3956","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1576","3957","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1577","3958","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1578","3959","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1579","3960","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1580","3962","Gippsland",13.2,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1581","3962","McMillan",86.8,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1582","3964","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1583","3965","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1584","3966","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1585","3967","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1586","3971","Gippsland",100,213,"VIC",28404,"Darren","CHESTER","The Nationals","NP"
"1587","3975","Holt",100,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1588","3976","Holt",100,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1589","3977","Dunkley",2.3,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1590","3977","Flinders",13.2,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1591","3977","Holt",77.5,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1592","3977","Isaacs",7,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1593","3978","Flinders",61.3,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1594","3978","La Trobe",38.7,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"1595","3979","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1596","3980","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1597","3981","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1598","3984","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1599","3987","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1600","3988","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1601","3989","Melbourne",100,228,"VIC",28125,"Adam","BANDT","The Greens","GRN"
"1602","3990","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1603","3991","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1604","3992","Flinders",100,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1605","3995","Flinders",6.5,211,"VIC",28870,"Greg","HUNT","Liberal","LP"
"1606","3995","McMillan",93.5,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1607","3996","McMillan",100,227,"VIC",28897,"Russell","BROADBENT","Liberal","LP"
"1608","4000","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1609","4005","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1610","4006","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1611","4007","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1612","4008","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1613","4009","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1614","4010","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1615","4011","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1616","4012","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1617","4013","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1618","4014","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1619","4017","Lilley",55.9,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1620","4017","Petrie",44.1,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1621","4018","Lilley",62.6,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1622","4018","Petrie",37.4,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1623","4019","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1624","4020","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1625","4021","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1626","4022","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1627","4025","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1628","4029","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1629","4030","Brisbane",42.8,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1630","4030","Lilley",57.2,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1631","4031","Lilley",100,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1632","4032","Lilley",52,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1633","4032","Petrie",48,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1634","4034","Lilley",67.8,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1635","4034","Petrie",32.2,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1636","4035","Dickson",71.5,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1637","4035","Petrie",28.5,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1638","4036","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1639","4037","Dickson",100,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1640","4051","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1641","4053","Brisbane",41.7,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1642","4053","Dickson",13,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1643","4053","Lilley",4.3,169,"QLD",29218,"Wayne","SWAN","Australian Labor Party","ALP"
"1644","4053","Petrie",40.9,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1645","4054","Brisbane",52.5,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1646","4054","Dickson",47.5,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1647","4055","Brisbane",40.8,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1648","4055","Dickson",59.2,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1649","4059","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1650","4060","Brisbane",100,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1651","4061","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1652","4064","Brisbane",96.2,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1653","4064","Ryan",3.8,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1654","4065","Brisbane",73.6,156,"QLD",28064,"Trevor","EVANS","Liberal National Party","LNP"
"1655","4065","Ryan",26.4,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1656","4066","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1657","4067","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1658","4068","Moreton",13.5,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1659","4068","Ryan",86.5,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1660","4069","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1661","4070","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1662","4072","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1663","4073","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1664","4074","Ryan",100,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1665","4075","Moreton",44.8,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1666","4075","Oxley",55.2,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1667","4076","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1668","4077","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1669","4078","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1670","4101","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1671","4102","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1672","4103","Griffith",88,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1673","4103","Moreton",12,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1674","4104","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1675","4105","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1676","4106","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1677","4107","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1678","4108","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1679","4109","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1680","4110","Moreton",0.1,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1681","4110","Oxley",99.9,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1682","4111","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1683","4112","Moreton",3.9,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1684","4112","Rankin",96.1,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1685","4113","Bonner",13.5,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1686","4113","Moreton",86,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1687","4113","Rankin",0.4,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1688","4114","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1689","4115","Moreton",100,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1690","4116","Moreton",90.4,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1691","4116","Rankin",9.6,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1692","4117","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1693","4118","Oxley",9.3,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1694","4118","Rankin",90.7,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1695","4119","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1696","4120","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1697","4121","Bonner",16.5,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1698","4121","Griffith",51.7,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1699","4121","Moreton",31.8,173,"QLD",28977,"Graham","PERRETT","Australian Labor Party","ALP"
"1700","4122","Bonner",96.1,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1701","4122","Griffith",3.9,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1702","4123","Bonner",7.7,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1703","4123","Rankin",92.3,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1704","4124","Forde",31.4,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1705","4124","Rankin",68.6,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1706","4125","Forde",71.8,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1707","4125","Rankin",28.2,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1708","4127","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1709","4128","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1710","4129","Forde",77.3,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1711","4129","Rankin",22.7,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1712","4130","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1713","4131","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1714","4132","Rankin",100,176,"QLD",28969,"Jim","CHALMERS","Australian Labor Party","ALP"
"1715","4133","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1716","4151","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1717","4152","Bonner",41.3,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1718","4152","Griffith",58.7,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1719","4153","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1720","4154","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1721","4155","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1722","4156","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1723","4157","Bonner",1.8,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1724","4157","Bowman",98.2,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1725","4158","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1726","4159","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1727","4160","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1728","4161","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1729","4163","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1730","4164","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1731","4165","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1732","4169","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1733","4170","Bonner",1.1,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1734","4170","Griffith",98.9,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1735","4171","Griffith",100,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1736","4172","Bonner",80.5,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
